0.0639958127,0.0667915576,0.0647167275,0.0655013409,0.0658248226,0.0660513288,0.0662505085,0.0664958024,0.06687773,0.0667462462
0.0639093472,0.0667217668,0.0646451408,0.0654236789,0.0657416926,0.0659775869,0.0661744584,0.0664203733,0.0668034976,0.0666756884
0.0638228819,0.06665198,0.0645735646,0.0653460238,0.0656585659,0.0659038469,0.0660984105,0.0663449478,0.0667297204,0.066605133
0.0637364166,0.0665821971,0.0645019988,0.0652683757,0.0655754426,0.0658301085,0.0660223647,0.0662695259,0.0666559452,0.06653458
0.0636499516,0.0665124183,0.0644304436,0.0651907346,0.0654923227,0.065756372,0.0659463211,0.0661941076,0.0665821721,0.0664640294
0.0635634866,0.0664426434,0.064358899,0.0651113405,0.0654092062,0.0656826372,0.0658702797,0.0661186928,0.066508401,0.0663934812
0.0634820601,0.0663728727,0.0642873649,0.0650275999,0.0653260932,0.0656089041,0.0657942404,0.0660432816,0.066434632,0.0663229353
0.0634085757,0.0663031059,0.0642158415,0.0649438624,0.0652429835,0.0655351729,0.0657182033,0.0659678741,0.0663608651,0.0662523919
0.0633310166,0.0662333432,0.0641443288,0.064860128,0.0651598773,0.0654614434,0.0656421684,0.0658924702,0.0662871002,0.0661818509
0.0632602407,0.0661635846,0.0640728267,0.0647763968,0.0650767746,0.0653877157,0.0655661357,0.0658170699,0.0662133375,0.0661113123
0.0631894815,0.0660938301,0.0640013354,0.0646926687,0.0649985725,0.0653139898,0.0654901052,0.0657416733,0.0661395768,0.0660407762
0.0631187389,0.0660240797,0.0639298549,0.0646089437,0.0649230226,0.0652402658,0.0654140769,0.0656662804,0.0660658182,0.0659702425
0.063048013,0.0659543334,0.0638583853,0.0645252219,0.0648474736,0.0651665435,0.0653380509,0.0655908911,0.0659920617,0.0658997112
0.062977304,0.0658845912,0.0637869264,0.0644415033,0.0647719255,0.065092823,0.065262027,0.0655155055,0.0659183073,0.0658291824
0.0629066118,0.0658148531,0.0637154785,0.0643577879,0.0646963783,0.0650191044,0.0651860054,0.0654401236,0.0658445551,0.0657586561
0.0628359365,0.0657451192,0.0636440415,0.0642740756,0.064620832,0.0649453876,0.0651099861,0.0653647455,0.0657708049,0.0656881322
0.0627652782,0.0656753895,0.0635726154,0.0641903666,0.0645452866,0.0648716726,0.065033969,0.065289371,0.0656970569,0.0656176108
0.0626946369,0.0656056639,0.0635012004,0.0641066608,0.0644697422,0.0647979595,0.0649579541,0.0652140003,0.0656233111,0.0655470919
0.0626240126,0.0655359426,0.0634297964,0.0640229583,0.0643941986,0.0647242482,0.0648819416,0.0651386334,0.0655495673,0.0654765755
0.0625534055,0.0654662254,0.0633561708,0.063939259,0.064318656,0.0646505388,0.0648059313,0.0650632702,0.0654758258,0.0654060616
0.0624828156,0.0653965124,0.0632781229,0.0638555629,0.0642431143,0.0645768312,0.0647299233,0.0649879109,0.0654020864,0.0653355502
0.0624043281,0.0653268037,0.0632000856,0.0637718702,0.0641675735,0.0645031255,0.0646539175,0.0649125553,0.0653283491,0.0652650413
0.0623262866,0.0652570993,0.0631220586,0.0636881807,0.0640920336,0.0644294217,0.0645779141,0.0648372035,0.0652546141,0.0651945349
0.0622482479,0.065187399,0.0630440422,0.0636044946,0.0640164947,0.0643557197,0.064501913,0.0647618555,0.0651808812,0.0651240311
0.062170212,0.0651177031,0.0629660363,0.0635208117,0.0639409567,0.064279388,0.0644259142,0.0646865114,0.0651071505,0.0650535299
0.0620921788,0.0650458168,0.0628880409,0.0634371322,0.0638654196,0.0642026045,0.0643499177,0.0646111711,0.065033422,0.0649830311
0.0620141483,0.0649718371,0.0628100562,0.063353456,0.0637898835,0.0641258221,0.0642739236,0.0645358347,0.0649596957,0.064912535
